OBJECTID,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_infraspecific_name,taxon_category_name,scientific_name,common_name,taxon_rank,SHAPE,long,lat,center_x,center_y
76473226,Animalia,Arthropoda,Malacostraca,Decapoda,Blepharipodidae,Blepharipoda,occidentalis,,Other,Blepharipoda occidentalis,Spiny Mole Crab,species,"{'x': -122.91337222199996, 'y': 38.028661111000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91337222199996,38.028661111000076,-122.90530061399994,38.02782775950004
137270181,Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Pachygrapsus,crassipes,,Other,Pachygrapsus crassipes,Striped Shore Crab,species,"{'x': -122.91414842899997, 'y': 38.02934621000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91414842899997,38.02934621000003,-122.90530061399994,38.02782775950004
60722062,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,latrans,,Mammalia,Canis latrans,Coyote,species,"{'x': -122.91755891399998, 'y': 38.030247521000035, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91755891399998,38.030247521000035,-122.90530061399994,38.02782775950004
22871024,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,latifolia,,Plantae,Abronia latifolia,Yellow Sand Verbena,species,"{'x': -122.91758333299998, 'y': 38.030272222000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91758333299998,38.030272222000065,-122.90530061399994,38.02782775950004
141412056,Animalia,Arthropoda,Malacostraca,Decapoda,Carcinidae,Carcinus,maenas,,Other,Carcinus maenas,Green Shore Crab,species,"{'x': -122.91937655799995, 'y': 38.029763278000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91937655799995,38.029763278000075,-122.90530061399994,38.02782775950004
30048887,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Chrysolina,bankii,,Insecta,Chrysolina bankii,Bronze Beetle,species,"{'x': -122.91375160199999, 'y': 38.029163105000066, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91375160199999,38.029163105000066,-122.90530061399994,38.02782775950004
120888253,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,,Aves,Pelecanus occidentalis,Brown Pelican,species,"{'x': -122.92057850799995, 'y': 38.02895203000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92057850799995,38.02895203000003,-122.90530061399994,38.02782775950004
87030790,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,magister,,Other,Metacarcinus magister,Dungeness Crab,species,"{'x': -122.91302490199996, 'y': 38.02853393500004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91302490199996,38.02853393500004,-122.90530061399994,38.02782775950004
32501538,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anaphalis,margaritacea,,Plantae,Anaphalis margaritacea,pearly everlasting,species,"{'x': -122.91636125899998, 'y': 38.030459320000034, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91636125899998,38.030459320000034,-122.90530061399994,38.02782775950004
119460216,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,macroura,,Aves,Zenaida macroura,Mourning Dove,species,"{'x': -122.91631985899994, 'y': 38.03045914900008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91631985899994,38.03045914900008,-122.90530061399994,38.02782775950004
105274472,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,haliaetus,,Aves,Pandion haliaetus,Osprey,species,"{'x': -122.92160356299996, 'y': 38.02784514600006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92160356299996,38.02784514600006,-122.90530061399994,38.02782775950004
111428341,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,magister,,Other,Metacarcinus magister,Dungeness Crab,species,"{'x': -122.91595555599997, 'y': 38.03042222200003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91595555599997,38.03042222200003,-122.90530061399994,38.02782775950004
51058124,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,leucurus,,Aves,Elanus leucurus,White-tailed Kite,species,"{'x': -122.91917909299997, 'y': 38.03010784500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91917909299997,38.03010784500003,-122.90530061399994,38.02782775950004
42696780,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus,sandwichensis,,Aves,Passerculus sandwichensis,Savannah Sparrow,species,"{'x': -122.91917909299997, 'y': 38.03010784500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91917909299997,38.03010784500003,-122.90530061399994,38.02782775950004
45994637,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,tridactyla,,Aves,Rissa tridactyla,Black-legged Kittiwake,species,"{'x': -122.91745322699995, 'y': 38.030548571000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91745322699995,38.030548571000054,-122.90530061399994,38.02782775950004
80164512,Animalia,Arthropoda,Malacostraca,Decapoda,Hippidae,Emerita,analoga,,Other,Emerita analoga,Pacific Sand Crab,species,"{'x': -122.91279666699995, 'y': 38.02846950000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91279666699995,38.02846950000003,-122.90530061399994,38.02782775950004
9267602,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,perfoliata,,Plantae,Claytonia perfoliata,miner's lettuce,species,"{'x': -122.91511666699995, 'y': 38.03023050000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91511666699995,38.03023050000007,-122.90530061399994,38.02782775950004
116279547,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,canadensis,nannodes,Mammalia,Cervus canadensis nannodes,Tule Elk,subspecies,"{'x': -122.91406806399999, 'y': 38.02969242900008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91406806399999,38.02969242900008,-122.90530061399994,38.02782775950004
36342504,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,,Mammalia,Lontra canadensis,Northern River Otter,species,"{'x': -122.91537499999998, 'y': 38.030333333000044, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91537499999998,38.030333333000044,-122.90530061399994,38.02782775950004
27816424,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cakile,maritima,,Plantae,Cakile maritima,European Searocket,species,"{'x': -122.91701299999994, 'y': 38.030598000000055, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91701299999994,38.030598000000055,-122.90530061399994,38.02782775950004
122562081,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,perfoliata,,Plantae,Claytonia perfoliata,miner's lettuce,species,"{'x': -122.91523611099996, 'y': 38.03029722200006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91523611099996,38.03029722200006,-122.90530061399994,38.02782775950004
80173134,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,lewisii,,Mollusca,Neverita lewisii,Lewis' Moon Snail,species,"{'x': -122.91520499999996, 'y': 38.03028883300004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91520499999996,38.03028883300004,-122.90530061399994,38.02782775950004
39167993,Animalia,Echinodermata,Echinoidea,Echinolampadacea,Dendrasteridae,Dendraster,excentricus,,Other,Dendraster excentricus,Eccentric Sand Dollar,species,"{'x': -122.91270499999996, 'y': 38.02841950000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91270499999996,38.02841950000004,-122.90530061399994,38.02782775950004
4046681,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cakile,maritima,,Plantae,Cakile maritima,European Searocket,species,"{'x': -122.91695107099997, 'y': 38.03061893100005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91695107099997,38.03061893100005,-122.90530061399994,38.02782775950004
12581650,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,,Aves,Calidris alpina,Dunlin,species,"{'x': -122.91324595299994, 'y': 38.029062950000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91324595299994,38.029062950000025,-122.90530061399994,38.02782775950004
125245338,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sidalcea,calycosa,,Plantae,Sidalcea calycosa,Annual Checkerbloom,species,"{'x': -122.91382391099995, 'y': 38.029567660000055, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91382391099995,38.029567660000055,-122.90530061399994,38.02782775950004
35085765,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Grindelia,stricta,,Plantae,Grindelia stricta,Oregon Gumplant,species,"{'x': -122.91420634899998, 'y': 38.02983280500007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91420634899998,38.02983280500007,-122.90530061399994,38.02782775950004
126686732,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,nivosus,,Aves,Anarhynchus nivosus,Snowy Plover,species,"{'x': -122.91532096699996, 'y': 38.03036960000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91532096699996,38.03036960000003,-122.90530061399994,38.02782775950004
23450099,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Anarhynchus,nivosus,,Aves,Anarhynchus nivosus,Snowy Plover,species,"{'x': -122.91541493299997, 'y': 38.030416900000034, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91541493299997,38.030416900000034,-122.90530061399994,38.02782775950004
20307507,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,affinis,,Aves,Aythya affinis,Lesser Scaup,species,"{'x': -122.91646492199999, 'y': 38.03064858600004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91646492199999,38.03064858600004,-122.90530061399994,38.02782775950004
34462355,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,americanus,,Aves,Numenius americanus,Long-billed Curlew,species,"{'x': -122.91646492199999, 'y': 38.03064858600004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91646492199999,38.03064858600004,-122.90530061399994,38.02782775950004
101876039,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,americanus,,Aves,Numenius americanus,Long-billed Curlew,species,"{'x': -122.91646492199999, 'y': 38.03064858600004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91646492199999,38.03064858600004,-122.90530061399994,38.02782775950004
61263834,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,,Aves,Melanitta perspicillata,Surf Scoter,species,"{'x': -122.91542178299994, 'y': 38.03043738300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91542178299994,38.03043738300005,-122.90530061399994,38.02782775950004
75729876,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,lotor,,Mammalia,Procyon lotor,Common Raccoon,species,"{'x': -122.91700555599999, 'y': 38.03069722200007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91700555599999,38.03069722200007,-122.90530061399994,38.02782775950004
1364926,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,heermanni,,Aves,Larus heermanni,Heermann's Gull,species,"{'x': -122.91767665299994, 'y': 38.03067703800008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91767665299994,38.03067703800008,-122.90530061399994,38.02782775950004
7874332,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alba,,Aves,Calidris alba,Sanderling,species,"{'x': -122.915820183, 'y': 38.030583800000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.915820183,38.030583800000045,-122.90530061399994,38.02782775950004
109908511,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,lewisii,,Mollusca,Neverita lewisii,Lewis' Moon Snail,species,"{'x': -122.92061805699996, 'y': 38.029433539000024, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92061805699996,38.029433539000024,-122.90530061399994,38.02782775950004
105645945,Animalia,Arthropoda,Insecta,Coleoptera,Cicindelidae,Cicindela,hirticollis,,Insecta,Cicindela hirticollis,Hairy-necked Tiger Beetle,species,"{'x': -122.91314869399997, 'y': 38.02917879900008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91314869399997,38.02917879900008,-122.90530061399994,38.02782775950004
100815071,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,peregrinus,,Aves,Falco peregrinus,Peregrine Falcon,species,"{'x': -122.91335442999997, 'y': 38.02937754900006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91335442999997,38.02937754900006,-122.90530061399994,38.02782775950004
39403111,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,,Actinopterygii,Mola mola,Ocean Sunfish,species,"{'x': -122.91202099999998, 'y': 38.02761200000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91202099999998,38.02761200000003,-122.90530061399994,38.02782775950004
35687820,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,wightii,,Plantae,Castilleja wightii,Wight's Paintbrush,species,"{'x': -122.91455833299995, 'y': 38.03021666700005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91455833299995,38.03021666700005,-122.90530061399994,38.02782775950004
53739984,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,erythrorhynchos,,Aves,Pelecanus erythrorhynchos,American White Pelican,species,"{'x': -122.91274472199996, 'y': 38.02880000000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91274472199996,38.02880000000005,-122.90530061399994,38.02782775950004
56236969,Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,albeola,,Aves,Bucephala albeola,Bufflehead,species,"{'x': -122.91636666699998, 'y': 38.030783333000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91636666699998,38.030783333000045,-122.90530061399994,38.02782775950004
103645476,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,auritus,,Aves,Podiceps auritus,Horned Grebe,species,"{'x': -122.91636666699998, 'y': 38.030783333000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91636666699998,38.030783333000045,-122.90530061399994,38.02782775950004
140175780,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,serrator,,Aves,Mergus serrator,Red-breasted Merganser,species,"{'x': -122.91636666699998, 'y': 38.030783333000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91636666699998,38.030783333000045,-122.90530061399994,38.02782775950004
65179929,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,bernicla,,Aves,Branta bernicla,Brant,species,"{'x': -122.91636666699998, 'y': 38.030827833000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91636666699998,38.030827833000046,-122.90530061399994,38.02782775950004
39249755,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,,Aves,Melanitta perspicillata,Surf Scoter,species,"{'x': -122.91636666699998, 'y': 38.030827833000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91636666699998,38.030827833000046,-122.90530061399994,38.02782775950004
44590409,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,,Aves,Calidris alpina,Dunlin,species,"{'x': -122.91245198499996, 'y': 38.02851223300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91245198499996,38.02851223300007,-122.90530061399994,38.02782775950004
136355453,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,mauri,,Aves,Calidris mauri,Western Sandpiper,species,"{'x': -122.91237586099999, 'y': 38.028436602000056, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91237586099999,38.028436602000056,-122.90530061399994,38.02782775950004
141481985,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alba,,Aves,Calidris alba,Sanderling,species,"{'x': -122.91627118299999, 'y': 38.030852150000044, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91627118299999,38.030852150000044,-122.90530061399994,38.02782775950004
109356389,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Icaricia,icarioides,parapheres,Insecta,Icaricia icarioides parapheres,Point Reyes Blue,subspecies,"{'x': -122.91147818699994, 'y': 38.02418522100004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91147818699994,38.02418522100004,-122.90530061399994,38.02782775950004
89592724,Animalia,Chordata,Actinopterygii,Carangiformes,Paralichthyidae,Paralichthys,californicus,,Actinopterygii,Paralichthys californicus,California Halibut,species,"{'x': -122.92132777799998, 'y': 38.028936111000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92132777799998,38.028936111000064,-122.90530061399994,38.02782775950004
89223679,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,americanus,,Aves,Numenius americanus,Long-billed Curlew,species,"{'x': -122.91569362399997, 'y': 38.030790559000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91569362399997,38.030790559000025,-122.90530061399994,38.02782775950004
51005914,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,,Mammalia,Lontra canadensis,Northern River Otter,species,"{'x': -122.91537264299996, 'y': 38.03071228700003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91537264299996,38.03071228700003,-122.90530061399994,38.02782775950004
98883507,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Porpitidae,Velella,velella,,Other,Velella velella,By-the-wind Sailor,species,"{'x': -122.92139394699996, 'y': 38.02894768700003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.92139394699996,38.02894768700003,-122.90530061399994,38.02782775950004
113262146,Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,stellata,,Aves,Gavia stellata,Red-throated Loon,species,"{'x': -122.91418159999995, 'y': 38.03022170000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91418159999995,38.03022170000003,-122.90530061399994,38.02782775950004
135072952,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,auritus,,Aves,Podiceps auritus,Horned Grebe,species,"{'x': -122.91418159999995, 'y': 38.03022170000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91418159999995,38.03022170000003,-122.90530061399994,38.02782775950004
4423466,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,,Aves,Calidris alpina,Dunlin,species,"{'x': -122.91418159999995, 'y': 38.03022170000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91418159999995,38.03022170000003,-122.90530061399994,38.02782775950004
143522482,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,perspicillata,,Aves,Melanitta perspicillata,Surf Scoter,species,"{'x': -122.91418159999995, 'y': 38.03022170000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91418159999995,38.03022170000003,-122.90530061399994,38.02782775950004
